ID,query_movie_id,recommended_movie_id,position,title,genre
130518_8,130518,2321,8,Pleasantville (1998),Comedy|Drama|Fantasy
130518_9,130518,780,9,Independence Day (a.k.a. ID4) (1996),Action|Adventure|Sci-Fi|Thriller
130518_10,130518,7350,10,Games People Play: New York (2004),Comedy|Documentary|Drama
1398_1,1398,7577,1,"Magic Flute, The (Trollflöjten) (1975)",Comedy|Fantasy|Musical|Romance
1398_2,1398,1443,2,"Tickle in the Heart, A (1996)",Documentary
1398_3,1398,5604,3,"Man in the White Suit, The (1951)",Comedy|Sci-Fi
1398_4,1398,5605,4,Ratcatcher (1999),Drama
1398_5,1398,3464,5,Solar Crisis (1990),Sci-Fi|Thriller
1398_6,1398,8799,6,Little Black Book (2004),Comedy|Romance
1398_7,1398,968,7,Night of the Living Dead (1968),Horror|Sci-Fi|Thriller
1398_8,1398,742,8,Thinner (1996),Horror|Thriller
1398_9,1398,2467,9,"Name of the Rose, The (Name der Rose, Der) (1986)",Crime|Drama|Mystery|Thriller
1398_10,1398,2720,10,Inspector Gadget (1999),Action|Adventure|Children|Comedy
3965_1,3965,5921,1,Attack Force Z (a.k.a. The Z Men) (Z-tzu te kung tui) (1982),War
3965_2,3965,5922,2,Attila (Attila Flagello di Dio) (1982),Action
3965_3,3965,1437,3,"Cement Garden, The (1993)",Drama
3965_4,3965,2611,4,"Winslow Boy, The (1999)",Drama
3965_5,3965,8923,5,Tess (1979),Drama|Romance
3965_6,3965,5224,6,Promises (2001),Documentary
3965_7,3965,5225,7,And Your Mother Too (Y tu mamá también) (2001),Drama|Romance
3965_8,3965,6434,8,"Objective, Burma! (1945)",War
3965_9,3965,4976,9,Iris (2001),Drama
3965_10,3965,4975,10,Vanilla Sky (2001),Mystery|Romance|Sci-Fi|Thriller
116413_1,116413,8723,1,Warriors (Guerreros) (2002),Adventure|Drama|War
116413_2,116413,1939,2,"Best Years of Our Lives, The (1946)",Drama|War
116413_3,116413,6893,3,"Italian Job, The (1969)",Action|Comedy|Crime
116413_4,116413,6828,4,"Sunday in the Country, A (Un dimanche à la campagne) (1984)",Drama
116413_5,116413,8068,5,Sundays and Cybele (Les dimanches de Ville d'Avray) (1962),Drama
116413_6,116413,2034,6,"Black Hole, The (1979)",Children|Sci-Fi
116413_7,116413,3690,7,Porky's Revenge (1985),Comedy
116413_8,116413,6937,8,Anything But Love (a.k.a. Standard Time) (2002),Musical|Romance
116413_9,116413,4319,9,Apache (1954),Western
116413_10,116413,2502,10,Office Space (1999),Comedy|Crime
50147_1,50147,3492,1,"Son of the Sheik, The (1926)",Adventure|Comedy|Romance
50147_2,50147,7231,2,"Where Angels Go, Trouble Follows (1968)",Comedy
50147_3,50147,5955,3,Antwone Fisher (2002),Drama
50147_4,50147,1007,4,"Apple Dumpling Gang, The (1975)",Children|Comedy|Western
50147_5,50147,1077,5,Sleeper (1973),Comedy|Sci-Fi
50147_6,50147,2654,6,"Wolf Man, The (1941)",Drama|Fantasy|Horror
50147_7,50147,8742,7,Night Patrol (1984),Comedy
50147_8,50147,977,8,Moonlight Murder (1936),Mystery
50147_9,50147,5936,9,"Come Back to the Five and Dime, Jimmy Dean, Jimmy Dean (1982)",Drama
50147_10,50147,5935,10,Class of 1984 (1982),Action|Drama|Thriller
4321_1,4321,657,1,Yankee Zulu (1994),Comedy|Drama
4321_2,4321,991,2,Michael Collins (1996),Drama
4321_3,4321,3312,3,"McCullochs, The (1975)",Drama
4321_4,4321,4469,4,Appointment with Death (1988),Crime|Mystery
4321_5,4321,5404,5,84 Charing Cross Road (1987),Drama|Romance
4321_6,4321,5405,6,Dakota (1945),Western
4321_7,4321,2954,7,Penitentiary (1979),Drama
4321_8,4321,4875,8,On the Line (2001),Comedy|Romance
4321_9,4321,2378,9,Police Academy (1984),Comedy|Crime
4321_10,4321,1826,10,Barney's Great Adventure (1998),Adventure|Children
105954_1,105954,7945,1,Freud: The Secret Passion (1962),Drama
105954_2,105954,6778,2,Journey of Hope (Reise der Hoffnung) (1990),Drama
105954_3,105954,1522,3,Ripe (1996),Drama
105954_4,105954,3014,4,Bustin' Loose (1981),Comedy
105954_5,105954,816,5,Two Deaths (1995),Drama
105954_6,105954,8512,6,Silent Movie (1976),Comedy
105954_7,105954,2822,7,Medicine Man (1992),Adventure|Romance
105954_8,105954,1939,8,"Best Years of Our Lives, The (1946)",Drama|War
105954_9,105954,4701,9,Rush Hour 2 (2001),Action|Comedy
105954_10,105954,4293,10,Summer Rental (1985),Comedy
72407_1,72407,7393,1,"Slugger's Wife, The (1985)",Comedy|Romance
72407_2,72407,5856,2,"Do You Remember Dolly Bell? (Sjecas li se, Dolly Bell) (1981)",Comedy|Drama|Romance
72407_3,72407,5855,3,Shock Treatment (1981),Comedy|Musical|Sci-Fi
72407_4,72407,7004,4,Kindergarten Cop (1990),Action|Comedy|Crime|Thriller
72407_5,72407,5819,5,Interview with the Assassin (2002),Drama
72407_6,72407,5820,6,Standing in the Shadows of Motown (2002),Documentary|Musical
72407_7,72407,2776,7,"Marcello Mastroianni: I Remember Yes, I Remember (Marcello Mastroianni: mi ricordo, sì, io mi ricordo) (1997)",Documentary
72407_8,72407,3457,8,Waking the Dead (2000),Drama|Thriller
72407_9,72407,5623,9,Crazy as Hell (2002),Drama
72407_10,72407,5622,10,Charly (2002),Comedy|Drama|Romance
27846_1,27846,2839,1,West Beirut (West Beyrouth) (1998),Drama
27846_2,27846,7238,2,Ashes and Diamonds (Popiól i diament) (1958),Drama|War
27846_3,27846,1914,3,Smoke Signals (1998),Comedy|Drama
27846_4,27846,5563,4,City by the Sea (2002),Crime|Drama
27846_5,27846,5562,5,Snipes (2001),Drama|Thriller
27846_6,27846,4494,6,Critters 3 (1991),Comedy|Sci-Fi
27846_7,27846,5673,7,Punch-Drunk Love (2002),Comedy|Drama|Romance
27846_8,27846,5674,8,Safe Conduct (Laissez-Passer) (2002),Drama|War
27846_9,27846,9013,9,Secret Honor (1984),Drama
27846_10,27846,5297,10,"Cat's Meow, The (2002)",Drama|Thriller
3269_1,3269,561,1,Killer (Bulletproof Heart) (1994),Drama|Thriller
3269_2,3269,5446,2,Rabbit-Proof Fence (2002),Adventure|Drama
3269_3,3269,5447,3,Sunshine State (2002),Drama
3269_4,3269,6365,4,"Matrix Reloaded, The (2003)",Action|Adventure|Sci-Fi|Thriller|IMAX
3269_5,3269,4816,5,Zoolander (2001),Comedy
3269_6,3269,6614,6,I Love You to Death (1990),Comedy|Crime
3269_7,3269,2289,7,"Player, The (1992)",Comedy|Crime|Drama
3269_8,3269,6339,8,"Man on the Train (Homme du train, L') (2002)",Comedy|Drama
3269_9,3269,6154,9,Deliver Us from Eva (2003),Comedy|Romance
3269_10,3269,1489,10,Cats Don't Dance (1997),Animation|Children|Musical
835_1,835,3994,1,Unbreakable (2000),Drama|Sci-Fi
835_2,835,6562,2,Spencer's Mountain (1963),Comedy|Drama
835_3,835,6177,3,Murphy's Law (1986),Action
835_4,835,1697,4,Bang (1995),Crime|Drama
835_5,835,1647,5,Playing God (1997),Crime|Drama|Thriller
835_6,835,716,6,Switchblade Sisters (1975),Crime
835_7,835,1843,7,Slappy and the Stinkers (1998),Children|Comedy
835_8,835,5757,8,History of Kim Skov (Historien om Kim Skov) (1981),Documentary|Drama
835_9,835,5758,9,Horror Planet (a.k.a. Inseminoid) (1981),Action|Drama|Horror|Sci-Fi
835_10,835,860,10,"Maybe, Maybe Not (Bewegte Mann, Der) (1994)",Comedy
4055_1,4055,1425,1,Fierce Creatures (1997),Comedy
4055_2,4055,4359,2,"Seven Year Itch, The (1955)",Comedy
4055_3,4055,5999,3,Heavy Metal 2000 (2000),Action|Adventure|Animation|Fantasy|Sci-Fi
4055_4,4055,2115,4,Indiana Jones and the Temple of Doom (1984),Action|Adventure|Fantasy
4055_5,4055,6918,5,"Unvanquished, The (Aparajito) (1957)",Drama
4055_6,4055,6981,6,"Ordet (Word, The) (1955)",Drama
4055_7,4055,4654,7,Road House (1989),Action|Drama
4055_8,4055,4966,8,"Incredible Shrinking Man, The (1957)",Sci-Fi|Thriller
4055_9,4055,4965,9,"Business of Strangers, The (2001)",Action|Drama|Thriller
4055_10,4055,8093,10,Shiri (Swiri) (1999),Action|Drama|Romance|Thriller
4723_1,4723,2805,1,Mickey Blue Eyes (1999),Comedy|Romance
4723_2,4723,674,2,Barbarella (1968),Adventure|Comedy|Sci-Fi
4723_3,4723,2777,3,Cobra (1925),Drama
4723_4,4723,6258,4,"Dames du Bois de Boulogne, Les (Ladies of the Bois de Boulogne, The) (Ladies of the Park) (1945)",Drama|Romance
4723_5,4723,7730,5,Matinee (1993),Comedy|Drama
4723_6,4723,5593,6,No Way to Treat a Lady (1968),Crime|Drama|Thriller
4723_7,4723,5595,7,Shock Waves (1977),Horror
4723_8,4723,5568,8,Johnny Dangerously (1984),Comedy
4723_9,4723,5569,9,"Last House on the Left, The (1972)",Crime|Horror|Thriller
4723_10,4723,6646,10,Valley of the Dolls (1967),Drama
5556_1,5556,650,1,Moll Flanders (1996),Drama
5556_2,5556,2559,2,"King and I, The (1999)",Animation|Children
5556_3,5556,8662,3,Joan of Arc (1948),Action|Drama|War
5556_4,5556,6989,4,Gorky Park (1983),Crime|Drama|Thriller
5556_5,5556,3860,5,"Opportunists, The (2000)",Comedy|Crime|Drama
5556_6,5556,247,6,Heavenly Creatures (1994),Crime|Drama
5556_7,5556,1567,7,"Last Time I Committed Suicide, The (1997)",Drama
5556_8,5556,227,8,Drop Zone (1994),Action|Thriller
5556_9,5556,3097,9,"Shop Around the Corner, The (1940)",Comedy|Drama|Romance
5556_10,5556,434,10,Cliffhanger (1993),Action|Adventure|Thriller
102823_1,102823,900,1,"American in Paris, An (1951)",Musical|Romance
102823_2,102823,2400,2,Prancer (1989),Children|Drama|Fantasy
102823_3,102823,2868,3,Fright Night Part II (1988),Horror
102823_4,102823,2461,4,Leatherface: Texas Chainsaw Massacre III (1990),Comedy|Horror|Thriller
102823_5,102823,1836,5,"Last Days of Disco, The (1998)",Comedy|Drama
102823_6,102823,288,6,Natural Born Killers (1994),Action|Crime|Thriller
102823_7,102823,2953,7,Home Alone 2: Lost in New York (1992),Children|Comedy
102823_8,102823,2642,8,Superman III (1983),Action|Adventure|Sci-Fi
102823_9,102823,409,9,Above the Rim (1994),Crime|Drama
102823_10,102823,4285,10,Frankie and Johnny (1991),Comedy|Romance
100326_1,100326,7275,1,Uptown Saturday Night (1974),Comedy
100326_2,100326,485,2,Last Action Hero (1993),Action|Adventure|Comedy|Fantasy
100326_3,100326,2303,3,Nashville (1975),Drama|Musical
100326_4,100326,6425,4,"6th Man, The (Sixth Man, The) (1997)",Comedy
100326_5,100326,6426,5,"Far Country, The (1954)",Western
100326_6,100326,1546,6,Schizopolis (1996),Comedy
100326_7,100326,4190,7,Elmer Gantry (1960),Drama
100326_8,100326,6445,8,Cloak and Dagger (1946),Drama|Romance
100326_9,100326,4894,9,Timerider: The Adventure of Lyle Swann (1982),Action|Adventure|Sci-Fi|Western
100326_10,100326,8141,10,Sodom and Gomorrah (1962),Adventure|Drama
1964_1,1964,5664,1,Brown Sugar (2002),Romance
1964_2,1964,6513,2,Made for Each Other (1939),Comedy|Drama|Romance
1964_3,1964,2800,3,Little Nemo: Adventures in Slumberland (1992),Adventure|Animation|Children|Drama|Fantasy
1964_4,1964,7344,4,"Wrong Arm of the Law, The (1963)",Comedy|Crime
1964_5,1964,4656,5,Rosalie Goes Shopping (1989),Comedy
1964_6,1964,5002,6,Fritz the Cat (1972),Animation
1964_7,1964,5001,7,Sahara (1943),Action|Drama|War
1964_8,1964,3653,8,"Endless Summer, The (1966)",Documentary
1964_9,1964,6836,9,"Amazing Transparent Man, The (1960)",Sci-Fi
1964_10,1964,6327,10,"Decade Under the Influence, A (2003)",Documentary
1040_1,1040,6282,1,Cet amour-là (2001),Drama|Romance
1040_2,1040,2948,2,From Russia with Love (1963),Action|Adventure|Thriller
1040_3,1040,3294,3,Eaten Alive (1977),Horror
1040_4,1040,2715,4,"Velocity of Gary, The (1998)",Comedy|Romance
1040_5,1040,1619,5,Seven Years in Tibet (1997),Adventure|Drama|War
1040_6,1040,492,6,Manhattan Murder Mystery (1993),Comedy|Mystery
1040_7,1040,4918,7,"Young Lions, The (1958)",Drama|War
1040_8,1040,4770,8,"Glass House, The (2001)",Thriller
1040_9,1040,5777,9,Pennies from Heaven (1981),Musical|Romance
1040_10,1040,5778,10,Pieces (Mil gritos tiene la noche) (One Thousand Cries Has the Night) (1982),Horror|Mystery|Thriller
416_1,416,2240,1,My Bodyguard (1980),Drama
416_2,416,4420,2,"Barefoot Contessa, The (1954)",Drama
416_3,416,103,3,Unforgettable (1996),Mystery|Sci-Fi|Thriller
416_4,416,4169,4,Blow Dry (a.k.a. Never Better) (2001),Comedy
416_5,416,8154,5,"Dolce Vita, La (1960)",Drama
416_6,416,125,6,Flirting With Disaster (1996),Comedy
416_7,416,5159,7,Ferngully: The Last Rainforest (1992),Animation|Children|Comedy|Musical
416_8,416,5158,8,Cross Creek (1983),Drama
416_9,416,1910,9,I Went Down (1997),Comedy|Crime|Drama
416_10,416,5802,10,"World of Henry Orient, The (1964)",Comedy
6184_1,6184,1035,1,"Sound of Music, The (1965)",Musical|Romance
6184_2,6184,2152,2,Air Bud: Golden Receiver (1998),Children|Comedy
6184_3,6184,1881,3,Quest for Camelot (1998),Adventure|Animation|Children|Fantasy|Musical
6184_4,6184,1224,4,Henry V (1989),Action|Drama|Romance|War
6184_5,6184,3805,5,Knightriders (1981),Action|Adventure|Drama
6184_6,6184,7773,6,"Bang, Bang, You're Dead (2002)",Drama
6184_7,6184,6609,7,"Gospel According to St. Matthew, The (Vangelo secondo Matteo, Il) (1964)",Drama
6184_8,6184,492,8,Manhattan Murder Mystery (1993),Comedy|Mystery
6184_9,6184,5254,9,Blade II (2002),Action|Horror|Thriller
6184_10,6184,5255,10,Sorority Boys (2002),Comedy
6595_1,6595,7392,1,Bandolero! (1968),Western
6595_2,6595,7767,2,"Best of Youth, The (La meglio gioventù) (2003)",Drama
6595_3,6595,2505,3,8MM (1999),Drama|Mystery|Thriller
6595_4,6595,4605,4,How to Get Ahead in Advertising (1989),Comedy|Fantasy
6595_5,6595,6003,5,Confessions of a Dangerous Mind (2002),Comedy|Crime|Drama|Thriller
6595_6,6595,7061,6,Dark Victory (1939),Drama|Romance
6595_7,6595,3907,7,"Prince of Central Park, The (1999)",Action|Adventure|Drama
6595_8,6595,7730,8,Matinee (1993),Comedy|Drama
6595_9,6595,2770,9,Bowfinger (1999),Comedy
6595_10,6595,7225,10,Pumping Iron (1977),Documentary
108_1,108,6067,1,Ordinary Decent Criminal (2000),Comedy|Crime
108_2,108,683,2,"Eye of Vichy, The (Oeil de Vichy, L') (1993)",Documentary
108_3,108,3054,3,Pokémon: The First Movie (1998),Adventure|Animation|Children|Fantasy|Sci-Fi
108_4,108,225,4,Disclosure (1994),Drama|Thriller
108_5,108,1298,5,Pink Floyd: The Wall (1982),Drama|Musical
108_6,108,2781,6,"Tingler, The (1959)",Horror
108_7,108,5943,7,Maid in Manhattan (2002),Comedy|Romance
108_8,108,3819,8,Tampopo (1985),Comedy
108_9,108,1792,9,U.S. Marshals (1998),Action|Crime|Thriller
108_10,108,8372,10,Garfield: The Movie (2004),Animation|Children|Comedy
1564_1,1564,3658,1,Quatermass and the Pit (1967),Horror|Sci-Fi
1564_2,1564,192,2,"Show, The (1995)",Documentary
1564_3,1564,3285,3,"Beach, The (2000)",Adventure|Drama
1564_4,1564,4195,4,"Abominable Dr. Phibes, The (1971)",Horror|Mystery
1564_5,1564,8136,5,Indestructible Man (1956),Crime|Horror|Sci-Fi
1564_6,1564,6831,6,Nobody's Baby (2001),Comedy
1564_7,1564,3309,7,"Dog's Life, A (1918)",Comedy
1564_8,1564,783,8,"Hunchback of Notre Dame, The (1996)",Animation|Children|Drama|Musical|Romance
1564_9,1564,3331,9,My Tutor (1983),Drama
1564_10,1564,2315,10,Bride of Chucky (Child's Play 4) (1998),Comedy|Horror|Thriller
5080_1,5080,420,1,Beverly Hills Cop III (1994),Action|Comedy|Crime|Thriller
5080_2,5080,6567,2,Buffalo Soldiers (2001),Comedy|Crime|Drama|War
5080_3,5080,6776,3,Lagaan: Once Upon a Time in India (2001),Comedy|Drama|Musical|Romance
5080_4,5080,7010,4,"Lover, The (Amant, L') (1992)",Drama|Romance
5080_5,5080,2930,5,Return with Honor (1998),Documentary
5080_6,5080,3745,6,Titan A.E. (2000),Action|Adventure|Animation|Children|Sci-Fi
5080_7,5080,1963,7,Take the Money and Run (1969),Comedy|Crime
5080_8,5080,6254,8,"Awful Truth, The (1937)",Comedy|Romance
5080_9,5080,6251,9,Piglet's Big Movie (2003),Animation|Children
5080_10,5080,1600,10,She's So Lovely (1997),Drama|Romance
49793_1,49793,4408,1,September (1987),Drama
49793_2,49793,3725,2,American Pop (1981),Animation|Musical
49793_3,49793,5005,3,Separate Tables (1958),Drama
49793_4,49793,5007,4,Topkapi (1964),Adventure|Comedy|Thriller
49793_5,49793,1788,5,Men with Guns (1997),Action|Drama
49793_6,49793,3649,6,American Gigolo (1980),Drama
49793_7,49793,3007,7,American Movie (1999),Documentary
49793_8,49793,3237,8,Kestrel's Eye (Falkens öga) (1998),Documentary
49793_9,49793,7383,9,Shade (2003),Crime|Drama|Thriller
49793_10,49793,459,10,"Getaway, The (1994)",Action|Adventure|Crime|Drama|Romance|Thriller
4018_1,4018,6024,1,Breaking Up (1997),Comedy|Romance
4018_2,4018,4787,2,Little Man Tate (1991),Drama
4018_3,4018,643,3,Peanuts - Die Bank zahlt alles (1996),Comedy
4018_4,4018,8769,4,"5th Musketeer, The (a.k.a. Fifth Musketeer, The) (1979)",Adventure
4018_5,4018,2089,5,"Rescuers Down Under, The (1990)",Adventure|Animation|Children
4018_6,4018,7308,6,King Solomon's Mines (1985),Adventure|Comedy
4018_7,4018,724,7,"Craft, The (1996)",Drama|Fantasy|Horror|Thriller
4018_8,4018,2614,8,Chopping Mall (a.k.a. Killbots) (1986),Action|Horror|Sci-Fi
4018_9,4018,3168,9,Easy Rider (1969),Adventure|Drama
4018_10,4018,85,10,Angels and Insects (1995),Drama|Romance
33004_1,33004,3227,1,"Not Love, Just Frenzy (Más que amor, frenesí) (1996)",Comedy|Drama|Thriller
33004_2,33004,6334,2,Blue Car (2002),Drama
33004_3,33004,1295,3,"Unbearable Lightness of Being, The (1988)",Drama
33004_4,33004,1318,4,Blue Juice (1995),Comedy|Drama
33004_5,33004,7319,5,Club Dread (2004),Comedy|Horror
33004_6,33004,4,6,Waiting to Exhale (1995),Comedy|Drama|Romance
33004_7,33004,6736,7,See No Evil (1971),Crime|Drama|Horror|Thriller
33004_8,33004,2608,8,Heaven (1998),Thriller
33004_9,33004,7414,9,Going in Style (1979),Comedy|Drama
33004_10,33004,3083,10,All About My Mother (Todo sobre mi madre) (1999),Drama
6254_1,6254,1080,1,Monty Python's Life of Brian (1979),Comedy
6254_2,6254,1420,2,Message to Love: The Isle of Wight Festival (1996),Documentary
6254_3,6254,6409,3,Bend of the River (1952),Western
6254_4,6254,4417,4,"House by the Cemetery, The (Quella villa accanto al cimitero) (1981)",Horror
6254_5,6254,109,5,Headless Body in Topless Bar (1995),Comedy|Drama|Thriller
6254_6,6254,4431,6,Rembrandt (1936),Drama
6254_7,6254,1893,7,Beyond Silence (Jenseits der Stille) (1996),Drama
6254_8,6254,4604,8,Homer & Eddie (1989),Drama
6254_9,6254,480,9,Jurassic Park (1993),Action|Adventure|Sci-Fi|Thriller
6254_10,6254,3008,10,Last Night (1998),Drama|Sci-Fi
93723_1,93723,4377,1,Russian Doll (2000),Comedy|Romance
93723_2,93723,3996,2,"Crouching Tiger, Hidden Dragon (Wo hu cang long) (2000)",Action|Drama|Romance
93723_3,93723,3259,3,Far and Away (1992),Adventure|Drama|Romance
93723_4,93723,2587,4,Life (1999),Comedy|Crime|Drama
93723_5,93723,649,5,Cold Fever (Á köldum klaka) (1995),Comedy|Drama
93723_6,93723,1088,6,Dirty Dancing (1987),Drama|Musical|Romance
93723_7,93723,281,7,Nobody's Fool (1994),Comedy|Drama|Romance
93723_8,93723,8662,8,Joan of Arc (1948),Action|Drama|War
93723_9,93723,1114,9,"Funeral, The (1996)",Crime|Drama
93723_10,93723,3160,10,Magnolia (1999),Drama
177593_1,177593,1719,1,"Sweet Hereafter, The (1997)",Drama
177593_2,177593,955,2,Bringing Up Baby (1938),Comedy|Romance
177593_3,177593,3251,3,Agnes of God (1985),Drama|Mystery
177593_4,177593,1919,4,Madeline (1998),Children|Comedy
177593_5,177593,7227,5,"Trouble with Angels, The (1966)",Comedy
177593_6,177593,2605,6,Entrapment (1999),Crime|Thriller
177593_7,177593,8062,7,Dahmer (2002),Drama|Horror|Thriller
177593_8,177593,1307,8,When Harry Met Sally... (1989),Comedy|Romance
177593_9,177593,958,9,Lady of Burlesque (1943),Comedy|Mystery
177593_10,177593,2269,10,Indecent Proposal (1993),Drama|Romance
556_1,556,614,1,Loaded (1994),Drama|Thriller
556_2,556,791,2,"Last Klezmer: Leopold Kozlowski, His Life and Music, The (1994)",Documentary
556_3,556,2453,3,"Boy Who Could Fly, The (1986)",Drama|Fantasy
556_4,556,8095,4,"Cucaracha, La (1998)",Thriller
556_5,556,3096,5,My Man Godfrey (1957),Comedy
556_6,556,3502,6,My Life (1993),Drama
556_7,556,4340,7,"Animal, The (2001)",Comedy
556_8,556,2992,8,Rawhead Rex (1986),Horror|Thriller
556_9,556,849,9,Escape from L.A. (1996),Action|Adventure|Sci-Fi|Thriller
556_10,556,4395,10,Big Deal on Madonna Street (I Soliti Ignoti) (1958),Comedy|Crime
112580_1,112580,2696,1,"Dinner Game, The (Dîner de cons, Le) (1998)",Comedy
112580_2,112580,1523,2,"Truth or Consequences, N.M. (1997)",Action|Crime|Romance
112580_3,112580,3638,3,Moonraker (1979),Action|Adventure|Sci-Fi|Thriller
112580_4,112580,509,4,"Piano, The (1993)",Drama|Romance
112580_5,112580,2788,5,Monty Python's And Now for Something Completely Different (1971),Comedy
112580_6,112580,2816,6,Iron Eagle II (1988),Action|War
112580_7,112580,8968,7,After the Sunset (2004),Action|Adventure|Comedy|Crime|Thriller
112580_8,112580,6300,8,Flickering Lights (Blinkende lygter) (2000),Action|Comedy|Crime
112580_9,112580,6318,9,"Marrying Man, The (Too Hot to Handle) (1991)",Comedy|Romance
112580_10,112580,2921,10,High Plains Drifter (1973),Western
43_1,43,37,1,Across the Sea of Time (1995),Documentary|IMAX
43_2,43,4675,2,Three Fugitives (1989),Action|Comedy
43_3,43,5153,3,Trouble Every Day (2001),Drama|Horror|Thriller
43_4,43,5152,4,We Were Soldiers (2002),Action|Drama|War
43_5,43,7124,5,Grass (1999),Documentary
43_6,43,7290,6,"Sin of Harold Diddlebock, The (1947)",Comedy
43_7,43,3918,7,Hellbound: Hellraiser II (1988),Horror
43_8,43,2438,8,Outside Ozona (1998),Comedy|Drama|Thriller
43_9,43,2594,9,Open Your Eyes (Abre los ojos) (1997),Drama|Romance|Sci-Fi|Thriller
